Code,proportionToHere
1,0.0022431814577430487
2,0.002243181224912405
3,0.0022431814577430487
4,0.0022431814577430487
5,
6,0.00032045450643636286
7,0.002185663441196084
8,0.0022431814577430487
9,0.0013130817096680403
10,0.0022431816905736923
11,0.002243181224912405
12,0.0022431814577430487
13,0.0011664542835205793
14,0.0019523990340530872
15,0.0022431809920817614
16,0.0022431814577430487
17,0.0017403995152562857
18,0.002243181224912405
19,0.001962783746421337
20,0.0022431814577430487
21,0.0022431814577430487
22,0.0022431814577430487
23,0.002161611570045352
24,0.0022431809920817614
25,0.0022431814577430487
26,0.002036572201177478
27,0.001998470863327384
28,0.002208131831139326
29,0.0022158254869282246
30,0.0022431814577430487
31,0.0022431816905736923
32,0.0022431814577430487
33,0.002243181224912405
34,0.002243181224912405
35,0.002243181224912405
36,0.002243181224912405
37,0.002243181224912405
38,0.0017333676805719733
39,0.002243181224912405
40,0.0022431814577430487
41,0.0022431814577430487
42,0.002243181224912405
43,0.0020911016035825014
44,0.0022431816905736923
45,0.0022431814577430487
46,0.0
47,
48,0.0022431814577430487
49,0.0022431814577430487
50,0.0022431814577430487
51,0.0022431814577430487
52,0.0022431814577430487
53,0.0022431814577430487
54,0.0022431809920817614
55,0.002243181224912405
56,0.0022431809920817614
57,0.0022431814577430487
58,0.002243181224912405
59,0.0022431814577430487
60,0.0022431809920817614
61,0.0022431814577430487
62,0.0022431814577430487
63,0.0022431809920817614
64,0.002243181224912405
65,0.002243181224912405
66,0.002243181224912405
67,0.002243181224912405
68,0.002243181224912405
69,0.002243181224912405
70,0.002243181224912405
71,0.0022431814577430487
72,0.0022124527022242546
73,0.002243181224912405
74,0.0022431814577430487
75,0.0022431814577430487
76,0.0022431814577430487
77,0.0022431816905736923
78,0.0021752063184976578
79,0.002243181224912405
80,0.002243181224912405
81,0.002243181224912405
82,0.0018780120881274343
83,0.0021910141222178936
84,0.002243181224912405
85,0.002243181224912405
86,0.002243181224912405
87,0.002243181224912405
88,0.002243181224912405
89,0.002243181224912405
90,0.002243181224912405
91,0.002243181224912405
92,0.0022431809920817614
93,0.002243181224912405
94,0.0022431814577430487
95,0.0022431814577430487
96,0.0021837162785232067
97,0.0018245185492560267
98,0.0016823861515149474
99,0.0022107460536062717
100,0.0022431814577430487
101,0.0022431814577430487
102,0.002218634122982621
103,0.0018504258478060365
104,0.002144992584362626
105,0.0022431814577430487
106,0.0022431814577430487
107,0.0022431814577430487
108,0.0022431814577430487
109,0.0021962267346680164
110,0.002088780514895916
111,0.0020527534652501345
112,0.0017674595583230257
113,0.001790112815797329
114,0.0017840543296188116
115,0.0014963283902034163
116,0.0018559658201411366
117,0.001955535262823105
118,0.0019334089010953903
119,0.0018725608242675662
120,0.00148292095400393
121,0.0017910560127347708
122,0.002243181224912405
123,0.0019920002669095993
124,0.0022143954411149025
125,0.0020622340962290764
126,0.002110324567183852
127,0.002052753698080778
128,0.002041138708591461
129,0.0012687535490840673
130,0.0011816424084827304
131,
132,0.001889927894808352
133,0.0018899280112236738
134,0.0017674594419077039
135,0.001767459325492382
136,0.001767459325492382
137,0.001767459325492382
138,0.001767459325492382
139,0.001767459325492382
140,0.0016499406192451715
141,0.0004439633048605174
142,0.0020970392506569624
143,0.001606440870091319
144,0.0020638250280171633
145,0.0015488696517422795
146,0.00198404211550951
147,0.002052753698080778
148,0.002052753698080778
149,0.0014230347005650401
150,0.0011816424084827304
151,0.0011816422920674086
152,0.0018899282440543175
153,0.0018899280112236738
154,0.0018899281276389956
155,
156,0.0016412122640758753
157,0.001767459325492382
158,0.001767459325492382
159,0.0016735367244109511
160,0.0011882707476615906
161,0.0006560436449944973
162,0.0011609853245317936
163,0.0017539190594106913
164,0.00200747256167233
165,0.0012818047543987632
166,0.001554661663249135
167,0.0010112883755937219
168,0.002030113013461232
169,0.001848988700658083
170,0.002052753698080778
171,0.0017523703863844275
172,0.0011816421756520867
173,0.0011816421756520867
174,0.0011816425248980522
175,0.0011816424084827304
176,
177,0.0018224306404590607
178,0.0018899282440543175
179,0.0018899281276389956
180,0.0018899281276389956
181,0.0018899283604696393
182,0.0018899280112236738
183,0.0017019981751218438
184,0.0017674592090770602
185,0.0017497269436717033
186,0.001767459325492382
187,0.0017204979667440057
188,0.0004055837052874267
189,0.0004055837052874267
190,0.0004055837052874267
191,0.002052753698080778
192,0.002052753698080778
193,0.002061575883999467
194,0.00166786415502429
195,0.0012150532566010952
